ID,DATE,CURRENCY,PX_LAST
GTIDR8Y Govt,2022-05-17,,6.7171
GTIDR8Y Govt,2022-05-18,,6.7171
GTIDR8Y Govt,2022-05-19,,6.7171
GTIDR8Y Govt,2022-05-20,,6.7171
GTIDR8Y Govt,2022-05-21,,6.7171
GTIDR8Y Govt,2022-05-22,,6.7171
GTIDR8Y Govt,2022-05-23,,6.7171
GTIDR8Y Govt,2022-05-24,,6.7171
GTIDR8Y Govt,2022-05-25,,6.7171
GTIDR8Y Govt,2022-05-26,,6.7171
GTIDR8Y Govt,2022-05-27,,6.7171
GTIDR8Y Govt,2022-05-28,,6.7171
GTIDR8Y Govt,2022-05-29,,6.7171
GTIDR8Y Govt,2022-05-30,,6.7171
GTIDR8Y Govt,2022-05-31,,6.7171
GTIDR8Y Govt,2022-06-01,,6.7171
GTIDR8Y Govt,2022-06-02,,6.7171
GTIDR8Y Govt,2022-06-03,,6.7171
GTIDR8Y Govt,2022-06-04,,6.7171
GTIDR8Y Govt,2022-06-05,,6.7171
GTIDR8Y Govt,2022-06-06,,6.7171
GTIDR8Y Govt,2022-06-07,,6.7171
GTIDR8Y Govt,2022-06-08,,6.7171
GTIDR8Y Govt,2022-06-09,,6.7171
GTIDR8Y Govt,2022-06-10,,6.7171
GTIDR8Y Govt,2022-06-11,,6.7171
GTIDR8Y Govt,2022-06-12,,6.7171
GTIDR8Y Govt,2022-06-13,,6.7171
GTIDR8Y Govt,2022-06-14,,6.7171
GTIDR8Y Govt,2022-06-15,,6.7171
GTIDR8Y Govt,2022-06-16,,6.7171
GTIDR8Y Govt,2022-06-17,,6.7171
GTIDR8Y Govt,2022-06-18,,6.7171
GTIDR8Y Govt,2022-06-19,,6.7171
GTIDR8Y Govt,2022-06-20,,6.7171
GTIDR8Y Govt,2022-06-21,,6.7171
GTIDR8Y Govt,2022-06-22,,6.7171
GTIDR8Y Govt,2022-06-23,,6.7171
GTIDR8Y Govt,2022-06-24,,6.7171
GTIDR8Y Govt,2022-06-25,,6.7171
GTIDR8Y Govt,2022-06-26,,6.7171
GTIDR8Y Govt,2022-06-27,,6.7171
GTIDR8Y Govt,2022-06-28,,6.7171
GTIDR8Y Govt,2022-06-29,,6.7171
GTIDR8Y Govt,2022-06-30,,6.7171
GTIDR8Y Govt,2022-07-01,,6.7171
GTIDR8Y Govt,2022-07-02,,6.7171
GTIDR8Y Govt,2022-07-03,,6.7171
GTIDR8Y Govt,2022-07-04,,6.7171
GTIDR8Y Govt,2022-07-05,,6.7171
GTIDR8Y Govt,2022-07-06,,6.7171
GTIDR8Y Govt,2022-07-07,,6.7171
GTIDR8Y Govt,2022-07-08,,6.7171
GTIDR8Y Govt,2022-07-09,,6.7171
GTIDR8Y Govt,2022-07-10,,6.7171
GTIDR8Y Govt,2022-07-11,,6.7171
GTIDR8Y Govt,2022-07-12,,6.7171
GTIDR8Y Govt,2022-07-13,,7.335322
GTIDR8Y Govt,2022-07-14,,7.335322
GTIDR8Y Govt,2022-07-15,,7.335322
GTIDR8Y Govt,2022-07-16,,7.335322
GTIDR8Y Govt,2022-07-17,,7.335322
GTIDR8Y Govt,2022-07-18,,7.335322
GTIDR8Y Govt,2022-07-19,,7.335322
GTIDR8Y Govt,2022-07-20,,7.335322
GTIDR8Y Govt,2022-07-21,,7.335322
GTIDR8Y Govt,2022-07-22,,7.335322
GTIDR8Y Govt,2022-07-23,,7.335322
GTIDR8Y Govt,2022-07-24,,7.335322
GTIDR8Y Govt,2022-07-25,,7.335322
GTIDR8Y Govt,2022-07-26,,7.335322
